solucion,job,operacion,maquina_asignada,costo,tiempo
27,29,5,7,10.00,31.00
27,29,6,14,20.00,21.00
27,29,7,14,7.00,34.00
27,29,8,14,17.00,19.00
27,29,9,9,25.00,48.00
27,29,10,7,6.00,30.00
27,29,11,6,8.00,63.00
27,29,12,4,7.00,82.00
27,29,13,4,14.00,17.00
27,29,14,12,28.00,18.00
27,29,15,13,12.00,24.00
27,30,1,10,9.00,61.00
27,30,2,4,8.00,60.00
27,30,3,15,8.00,53.00
27,30,4,13,23.00,52.00
27,30,5,12,6.00,34.00
27,30,6,3,19.00,48.00
27,30,7,5,9.00,48.00
27,30,8,8,23.00,14.00
27,30,9,14,11.00,14.00
27,30,10,4,14.00,72.00
27,30,11,1,27.00,41.00
27,30,12,5,7.00,113.00
27,30,13,11,11.00,36.00
27,30,14,14,9.00,25.00
27,30,15,11,12.00,51.00
28,1,1,7,19.00,29.00
28,1,2,14,7.00,19.00
28,1,3,5,6.00,62.00
28,1,4,10,10.00,61.00
28,1,5,12,5.00,69.00
28,1,6,6,6.00,92.00
28,1,7,2,5.00,57.00
28,1,8,10,18.00,19.00
28,1,9,4,9.00,54.00
28,1,10,12,7.00,10.00
28,1,11,15,5.00,156.00
28,1,12,2,17.00,22.00
28,1,13,7,12.00,63.00
28,1,14,1,11.00,19.00
28,1,15,7,33.00,49.00
28,2,1,11,9.00,21.00
28,2,2,1,5.00,85.00
28,2,3,6,8.00,75.00
28,2,4,15,13.00,94.00
28,2,5,13,23.00,36.00
28,2,6,7,9.00,28.00
28,2,7,12,17.00,19.00
28,2,8,2,12.00,74.00
28,2,9,8,7.00,23.00
28,2,10,2,7.00,26.00
28,2,11,11,13.00,96.00
28,2,12,1,6.00,52.00
28,2,13,14,18.00,29.00
28,2,14,8,22.00,24.00
28,2,15,13,6.00,62.00
28,3,1,1,9.00,24.00
28,3,2,11,21.00,18.00
28,3,3,8,8.00,10.00
28,3,4,3,5.00,91.00
28,3,5,11,7.00,62.00
28,3,6,11,7.00,23.00
28,3,7,14,24.00,18.00
28,3,8,3,11.00,24.00
28,3,9,1,13.00,105.00
28,3,10,14,5.00,95.00
28,3,11,12,8.00,47.00
28,3,12,9,15.00,54.00
28,3,13,1,8.00,64.00
28,3,14,4,7.00,33.00
28,3,15,10,7.00,15.00
28,4,1,2,6.00,101.00
28,4,2,9,5.00,96.00
28,4,3,15,8.00,14.00
28,4,4,2,14.00,21.00
28,4,5,10,7.00,35.00
28,4,6,7,6.00,29.00
28,4,7,10,6.00,37.00
28,4,8,3,11.00,43.00
28,4,9,14,23.00,18.00
28,4,10,13,11.00,20.00
28,4,11,3,5.00,50.00
28,4,12,14,6.00,74.00
28,4,13,6,15.00,22.00
28,4,14,14,7.00,11.00
28,4,15,13,5.00,25.00
28,5,1,9,10.00,27.00
28,5,2,7,5.00,63.00
28,5,3,12,7.00,62.00
28,5,4,12,7.00,63.00
28,5,5,14,6.00,11.00
28,5,6,15,11.00,30.00
28,5,7,13,8.00,45.00
28,5,8,9,6.00,67.00
28,5,9,2,9.00,66.00
28,5,10,4,6.00,70.00
28,5,11,15,11.00,11.00
28,5,12,8,5.00,42.00
28,5,13,5,9.00,88.00
28,5,14,14,14.00,19.00
28,5,15,15,8.00,80.00
28,6,1,5,11.00,65.00
28,6,2,10,10.00,80.00
28,6,3,10,6.00,25.00
28,6,4,8,18.00,14.00
28,6,5,12,17.00,17.00
28,6,6,13,20.00,14.00
28,6,7,2,16.00,19.00
28,6,8,5,8.00,18.00
28,6,9,11,13.00,48.00
28,6,10,15,11.00,25.00
28,6,11,3,5.00,71.00
28,6,12,5,14.00,30.00
28,6,13,10,16.00,17.00
28,6,14,4,18.00,41.00
28,6,15,5,10.00,32.00
28,7,1,12,10.00,22.00
28,7,2,13,10.00,110.00
28,7,3,2,8.00,86.00
28,7,4,8,13.00,81.00
28,7,5,5,7.00,35.00
28,7,6,10,6.00,88.00
28,7,7,10,18.00,34.00
28,7,8,2,6.00,91.00
28,7,9,11,16.00,16.00
28,7,10,5,6.00,32.00
28,7,11,4,5.00,61.00
28,7,12,12,22.00,75.00
28,7,13,12,5.00,20.00
28,7,14,6,12.00,64.00
28,7,15,5,9.00,43.00
28,8,1,8,19.00,47.00
28,8,2,9,25.00,40.00
28,8,3,1,8.00,15.00
28,8,4,14,11.00,60.00
28,8,5,13,11.00,73.00
28,8,6,11,13.00,18.00
28,8,7,15,5.00,64.00
28,8,8,3,11.00,13.00
28,8,9,9,17.00,61.00
28,8,10,6,8.00,28.00
28,8,11,8,5.00,52.00
28,8,12,13,5.00,18.00
28,8,13,8,17.00,63.00
28,8,14,2,7.00,50.00
28,8,15,12,7.00,61.00
28,9,1,14,13.00,11.00
28,9,2,15,9.00,37.00
28,9,3,15,6.00,160.00
28,9,4,6,5.00,62.00
28,9,5,2,7.00,57.00
28,9,6,12,8.00,14.00
28,9,7,8,6.00,91.00
28,9,8,3,11.00,75.00
28,9,9,15,6.00,18.00
28,9,10,4,9.00,71.00
28,9,11,2,8.00,17.00
28,9,12,9,8.00,11.00
28,9,13,3,11.00,31.00
28,9,14,9,9.00,106.00
28,9,15,9,9.00,39.00
28,10,1,15,12.00,40.00
28,10,2,8,18.00,40.00
28,10,3,4,17.00,22.00
28,10,4,8,5.00,119.00
28,10,5,15,11.00,38.00
28,10,6,15,5.00,54.00
28,10,7,1,9.00,124.00
28,10,8,3,5.00,48.00
28,10,9,8,7.00,87.00
28,10,10,8,15.00,22.00
28,10,11,5,9.00,149.00
28,10,12,9,11.00,17.00
28,10,13,14,14.00,12.00
28,10,14,15,8.00,49.00
28,10,15,6,20.00,31.00
28,11,1,7,5.00,115.00
28,11,2,15,10.00,27.00
28,11,3,6,7.00,10.00
28,11,4,5,10.00,43.00
28,11,5,5,9.00,68.00
28,11,6,12,22.00,54.00
28,11,7,13,10.00,38.00
28,11,8,14,6.00,15.00
28,11,9,1,13.00,63.00
28,11,10,10,6.00,38.00
28,11,11,6,20.00,24.00
28,11,12,4,12.00,24.00
28,11,13,9,9.00,138.00
28,11,14,7,12.00,10.00
28,11,15,8,5.00,90.00
28,12,1,11,8.00,53.00
28,12,2,14,13.00,45.00
28,12,3,1,8.00,64.00
28,12,4,3,19.00,60.00
28,12,5,8,9.00,28.00
28,12,6,2,5.00,102.00
28,12,7,2,10.00,131.00
28,12,8,9,8.00,39.00
28,12,9,13,6.00,181.00
28,12,10,11,5.00,182.00
28,12,11,6,6.00,67.00
28,12,12,7,6.00,54.00
28,12,13,15,8.00,18.00
28,12,14,3,6.00,17.00
28,12,15,11,6.00,24.00
28,13,1,11,20.00,26.00
28,13,2,4,6.00,60.00
28,13,3,6,19.00,18.00
28,13,4,5,7.00,45.00
28,13,5,9,5.00,137.00
28,13,6,2,16.00,29.00
28,13,7,2,5.00,67.00
28,13,8,9,8.00,12.00
28,13,9,12,5.00,66.00
28,13,10,2,11.00,84.00
28,13,11,14,18.00,93.00
28,13,12,7,11.00,40.00
28,13,13,9,9.00,113.00
28,13,14,7,7.00,34.00
28,13,15,9,11.00,68.00
28,14,1,9,9.00,75.00
28,14,2,1,22.00,24.00
28,14,3,7,9.00,47.00
28,14,4,13,8.00,32.00
28,14,5,9,17.00,61.00
28,14,6,9,10.00,25.00
28,14,7,13,5.00,34.00
28,14,8,7,6.00,72.00
28,14,9,2,16.00,45.00
28,14,10,7,6.00,16.00
28,14,11,8,18.00,16.00
28,14,12,2,24.00,36.00
28,14,13,13,14.00,16.00
28,14,14,13,7.00,79.00
28,14,15,2,5.00,137.00
28,15,1,1,10.00,22.00
28,15,2,7,8.00,107.00
28,15,3,15,12.00,52.00
28,15,4,5,19.00,165.00
28,15,5,7,16.00,49.00
28,15,6,3,15.00,65.00
28,15,7,5,10.00,22.00
28,15,8,12,10.00,13.00
28,15,9,2,6.00,67.00
28,15,10,11,18.00,12.00
28,15,11,5,5.00,117.00
28,15,12,3,5.00,85.00
28,15,13,3,9.00,22.00
28,15,14,7,6.00,89.00
28,15,15,15,8.00,46.00
28,16,1,14,9.00,20.00
28,16,2,5,14.00,26.00
28,16,3,15,6.00,67.00
28,16,4,15,7.00,65.00
28,16,5,4,11.00,36.00
28,16,6,15,9.00,23.00
28,16,7,14,10.00,25.00
28,16,8,1,18.00,45.00
28,16,9,1,31.00,11.00
28,16,10,3,7.00,54.00
28,16,11,11,6.00,92.00
28,16,12,1,19.00,43.00
28,16,13,10,10.00,26.00
28,16,14,13,11.00,16.00
28,16,15,15,5.00,38.00
28,17,1,12,8.00,42.00
28,17,2,11,10.00,21.00
28,17,3,13,7.00,47.00
28,17,4,6,9.00,55.00
28,17,5,1,11.00,62.00
28,17,6,12,5.00,98.00
28,17,7,15,12.00,13.00
28,17,8,11,8.00,22.00
28,17,9,13,7.00,14.00
28,17,10,5,5.00,31.00
28,17,11,6,30.00,30.00
28,17,12,13,10.00,34.00
28,17,13,10,5.00,16.00
28,17,14,3,21.00,11.00
28,17,15,7,5.00,111.00
28,18,1,12,19.00,31.00
28,18,2,10,5.00,18.00
28,18,3,4,6.00,92.00
28,18,4,14,7.00,46.00
28,18,5,5,6.00,55.00
28,18,6,9,7.00,149.00
28,18,7,3,14.00,36.00
28,18,8,8,7.00,51.00
28,18,9,11,9.00,62.00
28,18,10,10,9.00,74.00
28,18,11,9,11.00,36.00
28,18,12,15,10.00,31.00
28,18,13,12,27.00,69.00
28,18,14,13,26.00,124.00
28,18,15,2,7.00,41.00
28,19,1,4,14.00,66.00
28,19,2,1,15.00,12.00
28,19,3,11,6.00,47.00
28,19,4,13,11.00,41.00
28,19,5,10,5.00,14.00
28,19,6,10,7.00,79.00
28,19,7,1,6.00,27.00
28,19,8,8,7.00,66.00
28,19,9,8,11.00,28.00
28,19,10,15,14.00,48.00
28,19,11,13,11.00,50.00
28,19,12,13,12.00,66.00
28,19,13,6,13.00,40.00
28,19,14,5,11.00,97.00
28,19,15,5,5.00,42.00
28,20,1,1,6.00,66.00
28,20,2,8,5.00,13.00
28,20,3,7,7.00,101.00
28,20,4,9,6.00,29.00
28,20,5,4,10.00,69.00
28,20,6,8,10.00,48.00
28,20,7,7,6.00,14.00
28,20,8,15,6.00,60.00
28,20,9,2,17.00,30.00
28,20,10,2,8.00,73.00
28,20,11,2,19.00,28.00
28,20,12,15,5.00,22.00
28,20,13,6,5.00,65.00
28,20,14,9,5.00,23.00
28,20,15,2,6.00,10.00
28,21,1,15,9.00,66.00
28,21,2,10,8.00,85.00
28,21,3,10,9.00,38.00
28,21,4,8,14.00,31.00
28,21,5,7,6.00,78.00
28,21,6,1,18.00,66.00
28,21,7,11,6.00,65.00
28,21,8,11,12.00,23.00
28,21,9,7,16.00,39.00
28,21,10,13,5.00,79.00
28,21,11,12,21.00,16.00
28,21,12,3,16.00,11.00
28,21,13,6,6.00,57.00
28,21,14,7,7.00,57.00
28,21,15,5,6.00,32.00
28,22,1,8,10.00,43.00
28,22,2,9,7.00,82.00
28,22,3,3,7.00,89.00
28,22,4,13,6.00,20.00
28,22,5,1,6.00,10.00
28,22,6,7,10.00,14.00
28,22,7,13,5.00,107.00
28,22,8,5,9.00,136.00
28,22,9,4,5.00,166.00
28,22,10,11,10.00,23.00
28,22,11,13,10.00,50.00
28,22,12,14,6.00,79.00
28,22,13,4,7.00,106.00
28,22,14,11,14.00,115.00
28,22,15,5,13.00,30.00
28,23,1,14,16.00,36.00
28,23,2,5,19.00,22.00
28,23,3,14,8.00,61.00
28,23,4,3,8.00,31.00
28,23,5,2,5.00,27.00
28,23,6,13,11.00,24.00
28,23,7,8,16.00,13.00
28,23,8,15,5.00,59.00
28,23,9,8,10.00,85.00
28,23,10,11,12.00,26.00
28,23,11,5,7.00,36.00
28,23,12,10,14.00,10.00
28,23,13,8,7.00,96.00
28,23,14,5,8.00,22.00
28,23,15,9,13.00,93.00
28,24,1,11,8.00,182.00
28,24,2,9,16.00,36.00
28,24,3,8,24.00,52.00
28,24,4,12,14.00,74.00
28,24,5,11,12.00,58.00
28,24,6,14,12.00,13.00
28,24,7,8,15.00,11.00
28,24,8,1,5.00,92.00
28,24,9,6,8.00,42.00
28,24,10,13,14.00,12.00
28,24,11,8,5.00,10.00
28,24,12,1,5.00,55.00
28,24,13,1,5.00,33.00
28,24,14,14,6.00,17.00
28,24,15,9,12.00,30.00
28,25,1,6,7.00,51.00
28,25,2,9,13.00,15.00
28,25,3,4,13.00,31.00
28,25,4,1,13.00,70.00
28,25,5,1,14.00,10.00
28,25,6,11,17.00,22.00
28,25,7,8,6.00,84.00
28,25,8,5,16.00,12.00
28,25,9,8,16.00,34.00
28,25,10,12,17.00,10.00
28,25,11,12,6.00,99.00
28,25,12,14,6.00,47.00
28,25,13,12,13.00,20.00
28,25,14,13,9.00,71.00
28,25,15,12,8.00,85.00
28,26,1,6,24.00,13.00
28,26,2,14,17.00,31.00
28,26,3,7,9.00,33.00
28,26,4,13,15.00,16.00
28,26,5,2,7.00,122.00
28,26,6,6,11.00,14.00
28,26,7,13,5.00,95.00
28,26,8,9,5.00,46.00
28,26,9,1,5.00,72.00
28,26,10,10,8.00,14.00
28,26,11,5,7.00,21.00
28,26,12,15,11.00,21.00
28,26,13,7,7.00,34.00
28,26,14,10,8.00,15.00
28,26,15,6,15.00,22.00
28,27,1,11,11.00,74.00
28,27,2,12,5.00,26.00
28,27,3,8,5.00,78.00
28,27,4,8,15.00,50.00
28,27,5,2,9.00,150.00
28,27,6,13,5.00,95.00
28,27,7,11,7.00,132.00
28,27,8,15,10.00,43.00
28,27,9,14,5.00,128.00
28,27,10,14,12.00,115.00
28,27,11,4,6.00,57.00
28,27,12,7,5.00,78.00
28,27,13,7,7.00,61.00
28,27,14,8,16.00,103.00
28,27,15,15,5.00,32.00
28,28,1,11,18.00,19.00
28,28,2,13,7.00,42.00
28,28,3,10,8.00,78.00
28,28,4,15,15.00,10.00
28,28,5,13,6.00,37.00
28,28,6,6,19.00,31.00
28,28,7,3,8.00,19.00
28,28,8,11,7.00,18.00
28,28,9,7,6.00,97.00
28,28,10,7,14.00,47.00
28,28,11,8,9.00,105.00
28,28,12,11,7.00,24.00
28,28,13,5,6.00,148.00
28,28,14,11,12.00,155.00
28,28,15,7,5.00,101.00
28,29,1,1,13.00,30.00
28,29,2,3,22.00,35.00
28,29,3,4,15.00,53.00
28,29,4,7,23.00,15.00
28,29,5,7,10.00,31.00
28,29,6,10,8.00,13.00
28,29,7,14,7.00,34.00
28,29,8,4,8.00,54.00
28,29,9,15,13.00,89.00
28,29,10,2,6.00,40.00
28,29,11,6,8.00,63.00
28,29,12,4,7.00,82.00
28,29,13,4,14.00,17.00
28,29,14,10,11.00,47.00
28,29,15,13,12.00,24.00
28,30,1,10,9.00,61.00
28,30,2,4,8.00,60.00
28,30,3,15,8.00,53.00
28,30,4,6,12.00,61.00
28,30,5,12,6.00,34.00
28,30,6,2,14.00,99.00
28,30,7,5,9.00,48.00
28,30,8,13,6.00,48.00
28,30,9,14,11.00,14.00
28,30,10,4,14.00,72.00
28,30,11,3,10.00,129.00
28,30,12,5,7.00,113.00
28,30,13,11,11.00,36.00
28,30,14,14,9.00,25.00
28,30,15,11,12.00,51.00
29,1,1,9,19.00,42.00
29,1,2,14,7.00,19.00
29,1,3,5,6.00,62.00
29,1,4,10,10.00,61.00
29,1,5,12,5.00,69.00
29,1,6,6,6.00,92.00
29,1,7,13,8.00,19.00
29,1,8,10,18.00,19.00
29,1,9,4,9.00,54.00
29,1,10,12,7.00,10.00
29,1,11,12,30.00,25.00
29,1,12,15,8.00,38.00
29,1,13,12,11.00,78.00
29,1,14,1,11.00,19.00
29,1,15,7,33.00,49.00
29,2,1,11,9.00,21.00
29,2,2,1,5.00,85.00
29,2,3,6,8.00,75.00
29,2,4,13,22.00,31.00
29,2,5,9,19.00,50.00
29,2,6,7,9.00,28.00
29,2,7,13,19.00,15.00
29,2,8,2,12.00,74.00
29,2,9,8,7.00,23.00
29,2,10,2,7.00,26.00
29,2,11,8,31.00,30.00
29,2,12,1,6.00,52.00
29,2,13,14,18.00,29.00
29,2,14,3,7.00,77.00
29,2,15,13,6.00,62.00
29,3,1,1,9.00,24.00
29,3,2,11,21.00,18.00
29,3,3,8,8.00,10.00
29,3,4,3,5.00,91.00
29,3,5,11,7.00,62.00
29,3,6,11,7.00,23.00
29,3,7,14,24.00,18.00
29,3,8,3,11.00,24.00
29,3,9,14,21.00,45.00
29,3,10,14,5.00,95.00
29,3,11,12,8.00,47.00
29,3,12,9,15.00,54.00
29,3,13,10,32.00,14.00
29,3,14,4,7.00,33.00
29,3,15,10,7.00,15.00
29,4,1,5,18.00,41.00
29,4,2,9,5.00,96.00
29,4,3,15,8.00,14.00
29,4,4,2,14.00,21.00
29,4,5,10,7.00,35.00
29,4,6,7,6.00,29.00
29,4,7,10,6.00,37.00
29,4,8,3,11.00,43.00
29,4,9,14,23.00,18.00
29,4,10,13,11.00,20.00
29,4,11,3,5.00,50.00
29,4,12,14,6.00,74.00
29,4,13,6,15.00,22.00
29,4,14,14,7.00,11.00
29,4,15,13,5.00,25.00
29,5,1,9,10.00,27.00
29,5,2,7,5.00,63.00
29,5,3,12,7.00,62.00
29,5,4,12,7.00,63.00
29,5,5,14,6.00,11.00
29,5,6,15,11.00,30.00
29,5,7,13,8.00,45.00
29,5,8,3,16.00,41.00
29,5,9,2,9.00,66.00
29,5,10,15,10.00,31.00
29,5,11,15,11.00,11.00
29,5,12,8,5.00,42.00
29,5,13,7,25.00,27.00
29,5,14,11,12.00,15.00
29,5,15,5,42.00,22.00
29,6,1,5,11.00,65.00
29,6,2,2,26.00,31.00
29,6,3,10,6.00,25.00
29,6,4,8,18.00,14.00
29,6,5,12,17.00,17.00
29,6,6,13,20.00,14.00
29,6,7,2,16.00,19.00
29,6,8,10,12.00,10.00
29,6,9,11,13.00,48.00
29,6,10,15,11.00,25.00
29,6,11,3,5.00,71.00
29,6,12,5,14.00,30.00
29,6,13,10,16.00,17.00
29,6,14,4,18.00,41.00
29,6,15,5,10.00,32.00
29,7,1,12,10.00,22.00
29,7,2,1,18.00,41.00
29,7,3,8,24.00,18.00
29,7,4,13,9.00,96.00
29,7,5,5,7.00,35.00
29,7,6,14,6.00,63.00
29,7,7,10,18.00,34.00
29,7,8,2,6.00,91.00
29,7,9,11,16.00,16.00
29,7,10,5,6.00,32.00
29,7,11,5,19.00,16.00
29,7,12,4,33.00,16.00
29,7,13,12,5.00,20.00
29,7,14,6,12.00,64.00
29,7,15,5,9.00,43.00
29,8,1,12,38.00,38.00
29,8,2,9,25.00,40.00
29,8,3,1,8.00,15.00
29,8,4,14,11.00,60.00
29,8,5,13,11.00,73.00
29,8,6,11,13.00,18.00
29,8,7,15,5.00,64.00
29,8,8,3,11.00,13.00
29,8,9,9,17.00,61.00
29,8,10,11,13.00,10.00
29,8,11,14,14.00,21.00
29,8,12,13,5.00,18.00
29,8,13,8,17.00,63.00
29,8,14,2,7.00,50.00
29,8,15,12,7.00,61.00
29,9,1,14,13.00,11.00
29,9,2,15,9.00,37.00
29,9,3,11,27.00,11.00
29,9,4,10,14.00,27.00
29,9,5,12,19.00,27.00
29,9,6,12,8.00,14.00
29,9,7,8,6.00,91.00
29,9,8,2,19.00,45.00
29,9,9,15,6.00,18.00
29,9,10,10,20.00,23.00
29,9,11,2,8.00,17.00
29,9,12,9,8.00,11.00
29,9,13,3,11.00,31.00
29,9,14,5,20.00,47.00
29,9,15,9,9.00,39.00
29,10,1,15,12.00,40.00
29,10,2,8,18.00,40.00
29,10,3,4,17.00,22.00
29,10,4,14,9.00,35.00
29,10,5,15,11.00,38.00
29,10,6,15,5.00,54.00
29,10,7,14,33.00,15.00
29,10,8,3,5.00,48.00
29,10,9,8,7.00,87.00
29,10,10,8,15.00,22.00
29,10,11,11,29.00,11.00
29,10,12,9,11.00,17.00
29,10,13,14,14.00,12.00
29,10,14,15,8.00,49.00
29,10,15,13,24.00,34.00
29,11,1,15,30.00,16.00
29,11,2,15,10.00,27.00
29,11,3,6,7.00,10.00
29,11,4,2,27.00,16.00
29,11,5,5,9.00,68.00
29,11,6,12,22.00,54.00
29,11,7,12,5.00,48.00
29,11,8,14,6.00,15.00
29,11,9,1,13.00,63.00
29,11,10,10,6.00,38.00
29,11,11,6,20.00,24.00
29,11,12,4,12.00,24.00
29,11,13,10,26.00,20.00
29,11,14,7,12.00,10.00
29,11,15,8,5.00,90.00
29,12,1,10,15.00,30.00
29,12,2,14,13.00,45.00
29,12,3,1,8.00,64.00
29,12,4,3,19.00,60.00
29,12,5,8,9.00,28.00
29,12,6,5,16.00,60.00
29,12,7,15,29.00,25.00
29,12,8,15,13.00,19.00
29,12,9,2,37.00,29.00
29,12,10,12,29.00,33.00
29,12,11,6,6.00,67.00
29,12,12,7,6.00,54.00
29,12,13,15,8.00,18.00
29,12,14,3,6.00,17.00
29,12,15,11,6.00,24.00
29,13,1,11,20.00,26.00
29,13,2,4,6.00,60.00
29,13,3,6,19.00,18.00
29,13,4,3,14.00,31.00
29,13,5,3,24.00,23.00
29,13,6,2,16.00,29.00
29,13,7,2,5.00,67.00
29,13,8,9,8.00,12.00
29,13,9,12,5.00,66.00
29,13,10,8,22.00,28.00
29,13,11,12,41.00,13.00
29,13,12,7,11.00,40.00
29,13,13,5,36.00,49.00
29,13,14,7,7.00,34.00
29,13,15,4,24.00,24.00
29,14,1,11,15.00,43.00
29,14,2,1,22.00,24.00
29,14,3,7,9.00,47.00
29,14,4,13,8.00,32.00
29,14,5,9,17.00,61.00
29,14,6,9,10.00,25.00
29,14,7,13,5.00,34.00
29,14,8,7,6.00,72.00
29,14,9,2,16.00,45.00
29,14,10,7,6.00,16.00
29,14,11,6,14.00,11.00
29,14,12,2,24.00,36.00
29,14,13,13,14.00,16.00
29,14,14,13,7.00,79.00
29,14,15,7,27.00,14.00
29,15,1,1,10.00,22.00
29,15,2,11,35.00,16.00
29,15,3,6,14.00,10.00
29,15,4,12,24.00,10.00
29,15,5,11,24.00,25.00
29,15,6,3,15.00,65.00
29,15,7,5,10.00,22.00
29,15,8,12,10.00,13.00
29,15,9,2,6.00,67.00
29,15,10,11,18.00,12.00
29,15,11,3,36.00,71.00
29,15,12,14,31.00,21.00
29,15,13,3,9.00,22.00
29,15,14,3,30.00,25.00
29,15,15,13,11.00,22.00
29,16,1,14,9.00,20.00
29,16,2,5,14.00,26.00
29,16,3,15,6.00,67.00
29,16,4,15,7.00,65.00
29,16,5,4,11.00,36.00
29,16,6,15,9.00,23.00
29,16,7,14,10.00,25.00
29,16,8,1,18.00,45.00
29,16,9,1,31.00,11.00
29,16,10,3,7.00,54.00
29,16,11,11,6.00,92.00
29,16,12,1,19.00,43.00
29,16,13,10,10.00,26.00
29,16,14,13,11.00,16.00
29,16,15,15,5.00,38.00
29,17,1,12,8.00,42.00
29,17,2,11,10.00,21.00
29,17,3,2,18.00,15.00
29,17,4,6,9.00,55.00
29,17,5,1,11.00,62.00
29,17,6,11,20.00,50.00
29,17,7,15,12.00,13.00
29,17,8,15,12.00,32.00
29,17,9,13,7.00,14.00
29,17,10,5,5.00,31.00
29,17,11,6,30.00,30.00
29,17,12,13,10.00,34.00
29,17,13,7,23.00,14.00
29,17,14,3,21.00,11.00
29,17,15,2,18.00,25.00
29,18,1,12,19.00,31.00
29,18,2,10,5.00,18.00
29,18,3,4,6.00,92.00
29,18,4,14,7.00,46.00
29,18,5,5,6.00,55.00
29,18,6,1,21.00,18.00
29,18,7,3,14.00,36.00
29,18,8,8,7.00,51.00
29,18,9,2,23.00,38.00
29,18,10,5,22.00,23.00
29,18,11,9,11.00,36.00
29,18,12,12,10.00,17.00
29,18,13,12,27.00,69.00
29,18,14,5,42.00,23.00
29,18,15,2,7.00,41.00
29,19,1,11,21.00,15.00
29,19,2,1,15.00,12.00
29,19,3,7,28.00,10.00
29,19,4,13,11.00,41.00
29,19,5,10,5.00,14.00
29,19,6,10,7.00,79.00
29,19,7,1,6.00,27.00
29,19,8,10,16.00,37.00
29,19,9,8,11.00,28.00
29,19,10,1,33.00,13.00
29,19,11,13,11.00,50.00
29,19,12,13,12.00,66.00
29,19,13,6,13.00,40.00
29,19,14,5,11.00,97.00
29,19,15,5,5.00,42.00
29,20,1,1,6.00,66.00
29,20,2,8,5.00,13.00
29,20,3,11,24.00,47.00
29,20,4,9,6.00,29.00
29,20,5,4,10.00,69.00
29,20,6,8,10.00,48.00
29,20,7,7,6.00,14.00
29,20,8,11,14.00,12.00
29,20,9,2,17.00,30.00
29,20,10,6,16.00,32.00
29,20,11,2,19.00,28.00
29,20,12,15,5.00,22.00
29,20,13,11,6.00,31.00
29,20,14,9,5.00,23.00
29,20,15,2,6.00,10.00
29,21,1,15,9.00,66.00
29,21,2,12,9.00,102.00
29,21,3,10,9.00,38.00
29,21,4,8,14.00,31.00
29,21,5,14,12.00,73.00
29,21,6,1,18.00,66.00
29,21,7,4,7.00,80.00
29,21,8,11,12.00,23.00
29,21,9,3,24.00,13.00
29,21,10,1,37.00,10.00
29,21,11,12,21.00,16.00
29,21,12,3,16.00,11.00
29,21,13,1,14.00,11.00
29,21,14,7,7.00,57.00
29,21,15,5,6.00,32.00
29,22,1,8,10.00,43.00
29,22,2,9,7.00,82.00
29,22,3,3,7.00,89.00
29,22,4,13,6.00,20.00
29,22,5,1,6.00,10.00
29,22,6,7,10.00,14.00
29,22,7,9,21.00,78.00
29,22,8,2,23.00,57.00
29,22,9,10,25.00,34.00
29,22,10,11,10.00,23.00
29,22,11,3,18.00,38.00
29,22,12,7,8.00,57.00
29,22,13,8,34.00,27.00
29,22,14,6,13.00,68.00
29,22,15,5,13.00,30.00
29,23,1,14,16.00,36.00
29,23,2,5,19.00,22.00
29,23,3,14,8.00,61.00
29,23,4,3,8.00,31.00
29,23,5,2,5.00,27.00
29,23,6,13,11.00,24.00
29,23,7,8,16.00,13.00
29,23,8,10,15.00,27.00
29,23,9,8,10.00,85.00
29,23,10,13,17.00,11.00
29,23,11,5,7.00,36.00
29,23,12,10,14.00,10.00
29,23,13,8,7.00,96.00
29,23,14,5,8.00,22.00
29,23,15,4,26.00,16.00
29,24,1,9,16.00,44.00
29,24,2,9,16.00,36.00
29,24,3,8,24.00,52.00
29,24,4,12,14.00,74.00
29,24,5,7,21.00,15.00
29,24,6,14,12.00,13.00
29,24,7,8,15.00,11.00
29,24,8,11,28.00,14.00
29,24,9,2,18.00,10.00
29,24,10,13,14.00,12.00
29,24,11,8,5.00,10.00
29,24,12,1,5.00,55.00
29,24,13,1,5.00,33.00
29,24,14,14,6.00,17.00
29,24,15,15,18.00,19.00
29,25,1,6,7.00,51.00
29,25,2,9,13.00,15.00
29,25,3,4,13.00,31.00
29,25,4,6,27.00,19.00
29,25,5,1,14.00,10.00
29,25,6,11,17.00,22.00
29,25,7,7,41.00,13.00
29,25,8,5,16.00,12.00
29,25,9,8,16.00,34.00
29,25,10,12,17.00,10.00
29,25,11,12,6.00,99.00
29,25,12,8,9.00,31.00
29,25,13,12,13.00,20.00
29,25,14,13,9.00,71.00
29,25,15,15,16.00,46.00
29,26,1,6,24.00,13.00
29,26,2,14,17.00,31.00
29,26,3,7,9.00,33.00
29,26,4,13,15.00,16.00
29,26,5,4,12.00,42.00
29,26,6,6,11.00,14.00
29,26,7,10,23.00,27.00
29,26,8,9,5.00,46.00
29,26,9,1,5.00,72.00
29,26,10,10,8.00,14.00
29,26,11,5,7.00,21.00
29,26,12,13,21.00,13.00
29,26,13,7,7.00,34.00
29,26,14,10,8.00,15.00
29,26,15,6,15.00,22.00
29,27,1,13,6.00,51.00
29,27,2,12,5.00,26.00
29,27,3,7,12.00,23.00
29,27,4,7,15.00,30.00
29,27,5,3,31.00,18.00
29,27,6,8,33.00,13.00
29,27,7,1,37.00,15.00
